video_id,manipulation_type,class_label,total_frames,frames_sampled,frames_with_face,face_detection_rate,brightness_mean,brightness_std,brightness_min,brightness_max,optical_flow_mean,optical_flow_std,optical_flow_min,optical_flow_max,ear_mean,ear_std,ear_min,ear_max,landmark_disp_mean,landmark_disp_std,landmark_disp_min,landmark_disp_max,dct_low_mean,dct_low_std,dct_high_mean,dct_high_std,lm_ratio_var,lm_face_asym,lbp_chi_dist
488,original,real,518.0,100.0,100.0,1.0,88.7684,0.8677,86.9533,90.9046,1.1541,0.4274,0.3527,2.3665,0.2075,0.0461,0.0998,0.3157,6.6462,3.6331,1.2048,21.0873,65078.0571,419.9786,739.1701,49.3972,0.00014198975935661638,0.09455227826024064,0.0029986820338409968
520,original,real,350.0,70.0,70.0,1.0,107.5165,0.3548,106.9034,108.6731,0.5444,0.2774,0.095,1.2826,0.311,0.0726,0.1439,0.4021,10.1205,6.9848,2.0733,40.3745,61396.8333,330.6768,1233.0766,22.8033,0.00031479078514067845,0.15922783278748537,0.0077070204295847855
522,original,real,713.0,100.0,100.0,1.0,78.7228,1.1087,75.553,81.3213,0.2843,0.3068,0.0151,1.7852,0.2712,0.0432,0.1355,0.3778,1.8511,1.4117,0.3824,6.6077,48254.9052,1560.0083,1388.6096,73.1548,0.00012343035964656595,0.05120897620415225,0.003689041025463324
529,original,real,335.0,67.0,67.0,1.0,88.9552,2.3742,81.1438,94.5338,0.7506,0.4196,0.1708,2.0914,0.3339,0.043,0.1713,0.3962,8.2934,5.9476,2.1839,30.0509,52727.9983,2588.3908,906.8212,53.9256,0.0003738963392018178,0.16737731488876778,0.003180816636995539
542,original,real,320.0,64.0,64.0,1.0,81.7726,1.0659,80.7041,84.6099,0.4443,0.5065,0.0481,3.7875,0.3731,0.0626,0.2071,0.4993,7.1683,6.9203,0.993,33.9105,54800.5433,515.6774,1590.9748,29.42,0.0010568982882549008,0.0741369688080851,0.006830053968305706
550,original,real,444.0,88.0,88.0,1.0,128.6105,0.2012,128.2684,129.1263,1.1345,0.3689,0.0007,1.9518,0.3758,0.0366,0.2784,0.4544,1.2476,1.1739,0.0,6.0984,57000.7637,150.9196,2025.77,32.756,0.00016389980685930627,0.05442887200880723,0.0026172474613870554
554,original,real,828.0,100.0,100.0,1.0,191.1493,0.2829,189.8058,191.4771,0.376,0.291,0.0168,1.0903,0.2997,0.0715,0.0461,0.443,5.2728,3.0774,0.644,18.4008,86294.7674,204.6755,1362.6422,31.9964,0.0003580600688951107,0.050490092206476336,0.0023715562491309606
556,original,real,372.0,74.0,74.0,1.0,75.5225,0.593,73.1064,76.4931,0.7881,0.5062,0.1456,2.6065,0.3033,0.0472,0.1556,0.3698,6.6354,5.1742,1.0,22.0389,45069.2049,707.8089,729.6964,32.4087,6.262312009124641e-05,0.1313818865619531,0.002411409100178845
565,original,real,430.0,86.0,86.0,1.0,104.1638,4.3156,100.7907,114.4812,0.4575,0.5391,0.0899,3.3089,0.2887,0.0446,0.1823,0.3791,2.9984,1.509,0.8604,8.6263,65697.2521,3604.6551,1399.4576,46.6506,0.00016175264544768334,0.04750282619553791,0.006507555134726034
568,original,real,570.0,100.0,100.0,1.0,115.6255,2.8055,107.4655,117.3658,0.4146,0.1816,0.148,1.0908,0.2814,0.0333,0.1772,0.3411,3.0731,1.3968,0.6836,6.7482,60501.687,671.2397,1235.71,45.8175,0.00020004125094481092,0.06508678835160797,0.004068419575477771
572,original,real,347.0,69.0,69.0,1.0,85.3884,3.0278,73.0783,86.7477,0.9066,0.5897,0.1396,4.1202,0.2798,0.0585,0.1388,0.3926,10.6945,6.9727,1.8784,29.6241,69560.4764,2658.7866,1867.1127,83.5245,0.00033332565445050137,0.09264317215815929,0.0022376613156603518
585,original,real,359.0,71.0,71.0,1.0,82.4309,1.5224,80.147,86.0292,0.8164,0.8557,0.1893,6.2945,0.2189,0.0512,0.0834,0.3054,4.9957,2.3481,1.2213,11.3929,61095.9422,2697.0031,1229.8223,104.9528,0.0002704826658871666,0.03421222917615882,0.0024348146091857123
588,original,real,544.0,100.0,100.0,1.0,103.0275,0.4487,102.1135,103.9914,0.748,0.5491,0.0468,3.2957,0.3461,0.0492,0.1988,0.4154,7.4318,4.1087,0.7582,19.401,60890.7524,674.8562,869.155,27.993,0.00024182722675118157,0.20461941195411265,0.007731983753897109
589,original,real,686.0,100.0,100.0,1.0,125.3261,1.2362,123.9692,129.2121,0.6223,0.5317,0.0595,2.5846,0.3454,0.0352,0.2141,0.4302,4.4613,3.9203,0.5426,18.2435,62841.2626,868.8769,1700.6436,114.4264,0.00013318427633563474,0.07528475570719456,0.0052102225271663674
596,original,real,557.0,100.0,100.0,1.0,123.3378,0.4105,122.4862,124.435,0.7508,0.2331,0.3842,1.5985,0.3587,0.033,0.2627,0.4472,2.4103,2.2369,0.5391,12.8432,60362.2877,622.5098,1494.1666,49.5304,0.0005322583473735779,0.0667406965473967,0.0031416614374313863
598,original,real,686.0,100.0,100.0,1.0,141.4929,0.1944,141.0858,141.8128,0.2548,0.2229,0.0367,1.6811,0.35,0.0356,0.2245,0.4198,1.5346,0.8778,0.3601,5.1763,92240.9224,203.1981,1459.2128,42.986,0.00030784867749695345,0.09199194152251804,0.005868293961830655
599,original,real,398.0,79.0,79.0,1.0,65.0312,1.7078,61.0746,68.6697,1.4573,0.78,0.2555,3.3843,0.2664,0.0406,0.1623,0.3681,10.7985,7.6099,2.5448,37.0113,38608.8432,1515.4242,1759.4421,143.2859,0.000567674472977769,0.1048154970759189,0.006282632383269742
607,original,real,454.0,90.0,90.0,1.0,113.2962,0.9747,111.3442,115.1839,0.6208,0.2996,0.1693,1.6301,0.2969,0.078,0.1183,0.3858,15.5545,6.9005,6.0231,40.4292,58378.5061,673.0566,972.9066,61.3142,0.00013047145365821508,0.14978439915043368,0.005734288659974742
609,original,real,489.0,97.0,97.0,1.0,97.7249,11.381,77.1365,114.1266,2.6474,1.8021,0.2881,6.8151,0.3272,0.0577,0.1817,0.4424,3.8936,2.421,0.5756,11.5237,63217.6706,7071.4057,1547.1435,69.294,0.00024356174926870477,0.08347356542541821,0.002665040214750931
611,original,real,645.0,100.0,100.0,1.0,153.1063,1.4996,150.4445,155.3877,0.305,0.1749,0.0679,1.3171,0.2721,0.0626,0.1315,0.3749,2.0465,1.1879,0.3859,7.1374,86860.8868,538.8794,1054.2796,54.1528,0.0002534065865681838,0.05252368602702266,0.003855219639140109
614,original,real,507.0,100.0,100.0,1.0,87.6333,2.2157,79.7782,90.8051,0.5421,0.5578,0.2026,4.4723,0.2799,0.0302,0.1705,0.3335,2.8042,2.3833,0.4802,15.3093,68277.8541,1358.9859,1717.0437,100.5095,0.0004887393420833817,0.0957232107216185,0.005116876289623804
615,original,real,452.0,90.0,90.0,1.0,156.549,1.2821,153.4278,160.665,0.6167,0.3505,0.2432,2.5779,0.34,0.0483,0.1804,0.415,5.3682,2.7818,1.48,15.2283,80773.2532,1488.5217,1602.3261,76.5276,0.0004133884880276461,0.08128180673984498,0.0024053918188036033
616,original,real,663.0,100.0,100.0,1.0,82.5087,2.2029,75.7491,88.869,0.9252,0.8854,0.0607,5.9975,0.3025,0.0277,0.2411,0.3789,4.1328,2.7454,0.5279,13.4967,61935.6507,1055.3011,1337.6534,89.2989,0.00018892458249177317,0.10915292418090261,0.003765265642503798
623,original,real,352.0,70.0,70.0,1.0,72.4082,1.3953,68.5143,75.319,0.4761,0.2578,0.1616,1.4594,0.3788,0.0229,0.325,0.4295,2.5685,1.6128,0.5107,11.2536,51742.0363,1486.7292,1939.3135,137.2351,0.00029400243530284663,0.08656381460305394,0.005716245846782858
628,original,real,895.0,100.0,100.0,1.0,71.2819,0.2265,70.5791,71.8957,1.2253,0.3372,0.6696,2.3231,0.3357,0.0366,0.1706,0.4076,3.6391,2.8885,0.3798,13.8381,37299.0733,263.9788,1119.6445,46.7695,9.630066769314379e-05,0.2151564931940296,0.008906985341305742
630,original,real,423.0,84.0,84.0,1.0,75.7698,5.9246,66.7139,84.1367,1.8289,1.6038,0.0247,6.5892,0.2991,0.0409,0.2058,0.3786,2.3112,1.4078,0.2267,6.4809,44591.0121,8622.1672,1336.6763,124.8209,0.0003195366333600639,0.04751777421293497,0.003013621590129949
633,original,real,512.0,100.0,100.0,1.0,105.9538,1.0947,103.6604,108.7714,0.7948,0.4656,0.1444,2.3144,0.3526,0.0734,0.1505,0.4537,7.018,6.9721,1.3109,35.9417,66451.8173,687.7259,1288.417,68.2078,0.0006789482433876221,0.2297892711523876,0.005229672251863461
635,original,real,764.0,100.0,100.0,1.0,99.5521,0.1727,99.1748,100.0716,0.3823,0.1466,0.1674,0.8811,0.2646,0.0454,0.1629,0.3413,3.5867,2.2987,1.0437,14.6453,54776.537,405.2681,1898.2857,39.999,0.0003329346888650294,0.10390859493579943,0.0032185335335988196
642,original,real,573.0,100.0,100.0,1.0,151.0247,12.2791,130.7345,166.022,1.83,0.6783,0.7239,3.5355,0.3782,0.0251,0.3132,0.4335,3.4003,2.7683,0.4179,13.9133,60908.7587,1765.9509,851.7653,63.1909,0.0002015326612309317,0.09024759275461522,0.004143925219529904
644,original,real,413.0,82.0,82.0,1.0,90.5818,0.8072,89.0082,91.8239,0.9856,0.343,0.5075,2.9615,0.2923,0.0462,0.1419,0.3567,4.645,3.2259,1.1788,19.968,52378.9602,683.2396,1646.9717,68.8417,0.0001860402647855409,0.15018600819541583,0.004230051437656225
645,original,real,554.0,100.0,100.0,1.0,74.6868,2.2729,69.858,79.2685,1.6701,0.583,0.4408,3.6885,0.3107,0.0777,0.1266,0.4072,17.2028,12.3267,3.5406,83.1154,50931.425,1556.8592,1345.0874,69.7834,0.001196196682186996,0.15831173055514824,0.006747429545651173
648,original,real,471.0,94.0,94.0,1.0,72.9765,2.0035,64.0969,75.5681,0.4981,0.6417,0.1807,3.9878,0.2976,0.038,0.1902,0.3753,3.0034,2.1372,0.4544,10.07,55055.4149,1878.071,1627.4312,93.8409,0.0001953232865328968,0.10929923400927619,0.002554171614729926
649,original,real,930.0,100.0,100.0,1.0,96.907,0.1818,96.57,97.396,0.3338,0.2177,0.056,1.3899,0.2991,0.0491,0.1681,0.3614,4.7995,2.5848,1.0985,12.9983,58658.9527,186.7597,1189.8693,32.9774,0.000298765072430411,0.09318864144115,0.007074189619609178
651,original,real,380.0,76.0,76.0,1.0,82.0504,0.4688,81.0485,83.2544,1.5496,0.5348,0.6177,3.0616,0.3035,0.0683,0.1664,0.4137,11.6942,7.7183,2.2196,36.2444,53485.5952,461.1263,1874.6889,72.5887,0.00011662761169141436,0.28329132528407125,0.0067969535040367434
654,original,real,410.0,82.0,82.0,1.0,36.024,0.237,35.6906,36.7272,0.3071,0.1276,0.1722,0.9858,0.3374,0.0707,0.1399,0.4299,2.3229,2.161,0.2769,14.6695,32062.814,312.4513,1201.4927,56.4228,0.0001363223129072493,0.07215396962693166,0.006149130982566153
657,original,real,546.0,100.0,100.0,1.0,129.1779,10.5435,112.1944,142.5965,1.9421,0.7601,0.763,4.5304,0.3223,0.0489,0.1927,0.4166,7.1559,5.6672,0.7701,26.6987,54399.9723,4730.5614,850.444,48.3591,0.0001463436161800482,0.1417964701609175,0.004390746684087941
661,original,real,513.0,100.0,100.0,1.0,115.5762,5.6032,106.9206,127.2414,1.5581,1.0867,0.3666,6.5083,0.2242,0.0376,0.1339,0.3013,6.0041,4.4105,1.3766,33.1525,69693.921,1901.6198,1878.9993,100.4476,0.0015761560198337306,0.07313168440092477,0.00707087599567054
664,original,real,293.0,58.0,58.0,1.0,75.91,3.9598,69.6928,81.1856,0.8495,0.4454,0.2042,2.0428,0.3134,0.0486,0.1947,0.4088,7.783,4.7879,1.258,20.4574,70565.2697,3728.2316,1648.1619,109.5568,0.0010463125028542279,0.13656433744276025,0.004450399305549508
665,original,real,324.0,64.0,64.0,1.0,139.8031,0.2757,139.4192,140.3949,0.202,0.114,0.0609,0.561,0.3061,0.042,0.1811,0.3825,2.8066,1.8697,0.708,10.9314,78841.5499,160.8543,1419.2248,14.9036,0.00019382773159265995,0.060398442972179965,0.0029725473150754265
668,original,real,398.0,79.0,79.0,1.0,63.7097,0.9363,61.961,66.1062,0.8347,0.3631,0.2932,2.3131,0.292,0.0443,0.1949,0.3708,3.8954,2.4998,0.4153,11.1603,43232.5142,829.0068,846.343,57.1646,0.0003652030509040582,0.08100181328960392,0.003190833040643069
670,original,real,481.0,96.0,96.0,1.0,114.8215,2.0842,108.897,118.8523,0.7964,0.491,0.1679,3.1758,0.3452,0.0389,0.1981,0.427,4.4426,4.3284,0.7115,26.7319,70635.2939,3482.3621,1094.3245,94.9396,0.00012129749220840653,0.051483889033333195,0.001838905378746371
671,original,real,343.0,68.0,68.0,1.0,84.951,1.0779,82.6479,86.8717,1.1543,0.4673,0.3874,2.9891,0.3406,0.0418,0.1823,0.4185,11.1323,7.3814,3.161,45.381,47977.5252,1058.496,1078.9443,33.9059,0.00022483378754888214,0.07888417814868758,0.002986335574413904
672,original,real,541.0,100.0,100.0,1.0,46.1304,0.2432,45.5951,46.624,0.2332,0.1348,0.068,0.678,0.3288,0.073,0.1233,0.4459,5.3036,4.0642,1.03,20.7119,43572.52,220.6899,1172.1786,34.1228,0.0002124237524398089,0.13496236637456657,0.003394108992210477
677,original,real,314.0,62.0,62.0,1.0,99.4499,0.7312,97.587,101.267,0.8379,0.5463,0.1908,4.1273,0.298,0.0666,0.1534,0.4269,10.4338,8.0871,1.9792,39.7253,67518.1636,391.9048,874.2209,37.9736,0.00017709595880347734,0.12869907501372022,0.003405224038223953
679,original,real,416.0,83.0,81.0,0.9759,121.8037,3.9262,116.4135,129.916,0.7301,0.7694,0.0855,5.1184,0.3455,0.0347,0.2096,0.4144,6.3844,6.0352,1.0429,42.5561,68277.3504,1358.5611,1359.2032,51.0806,0.00014459661757070146,0.26454038655686707,0.0034839182053101204
683,original,real,302.0,60.0,60.0,1.0,168.9932,1.7988,164.3154,171.8247,0.874,0.3479,0.3012,2.18,0.33,0.1033,0.1426,0.4468,18.7222,10.204,6.3234,63.9225,79496.765,1935.6628,1080.4894,57.3415,0.0004921359497569606,0.318764591396419,0.0027809085621467024
687,original,real,469.0,93.0,93.0,1.0,111.9923,1.2433,108.2814,116.2716,0.3472,0.211,0.1527,1.3301,0.334,0.0431,0.2035,0.4079,3.0755,2.3137,0.3687,10.6998,66764.0098,1702.9452,1626.9897,98.7172,0.0004252602680604426,0.09219277494694703,0.005156059258870766
688,original,real,571.0,100.0,100.0,1.0,69.2782,1.9428,64.8502,74.3906,0.798,0.3644,0.2249,1.8266,0.2267,0.1283,0.0091,0.4377,10.6164,6.2095,2.119,34.4052,47531.2267,2203.6753,905.7163,46.6538,0.00011478529767108814,0.08569033079668041,0.004704286513570815
706,original,real,328.0,65.0,65.0,1.0,115.7962,1.1494,112.3273,117.7328,1.3907,0.6341,0.3144,4.0415,0.3593,0.0954,0.1485,0.4691,22.4944,14.9944,5.5475,61.4512,51927.9338,1317.178,1295.197,53.7973,0.00037128508362119667,0.09488760180577578,0.002679985027726467
712,original,real,550.0,100.0,100.0,1.0,77.4674,1.4668,67.6508,79.2307,0.6367,0.6606,0.1425,4.3886,0.3493,0.0362,0.252,0.4362,4.6009,3.3419,0.8178,19.8716,59164.3276,1863.9796,1383.5285,64.5058,0.00022048128417025123,0.25505428623561355,0.0048898809424250235
716,original,real,628.0,100.0,100.0,1.0,102.1171,0.3492,101.4019,103.418,1.3084,0.4886,0.6737,3.6207,0.28,0.0375,0.1564,0.3403,3.9751,3.2602,0.7903,16.1288,55039.8339,251.9273,1587.1697,46.2785,9.079132548940124e-05,0.1321558401759734,0.004678852373065249
719,original,real,402.0,80.0,80.0,1.0,135.3599,3.9754,127.9372,138.712,0.3409,0.2445,0.0378,1.371,0.3122,0.0542,0.1313,0.3963,3.1215,2.3393,0.5979,11.9064,67208.9378,1952.4368,1270.8034,103.6473,6.905459445814259e-05,0.06867498885393479,0.0056353852011723285
720,original,real,564.0,100.0,99.0,0.99,125.2662,1.2139,121.6086,127.9051,0.9973,0.5643,0.2693,2.7284,0.3339,0.0568,0.1684,0.4138,7.9789,6.6012,1.6704,39.2212,81307.8702,1437.3071,1265.9756,34.5845,0.00047895640670209014,0.22301366768567132,0.0052489497717919265
737,original,real,369.0,73.0,73.0,1.0,67.3905,2.7855,62.7383,73.5006,1.0277,0.5865,0.224,3.5013,0.3104,0.0328,0.1955,0.386,3.2167,2.0775,0.7606,11.0133,44167.363,992.0869,1035.1916,91.9682,0.00017612172826145204,0.08614085495256704,0.007402269056967423
760,original,real,306.0,61.0,61.0,1.0,98.1913,2.0191,94.9264,101.8584,1.2037,0.4492,0.4488,2.2696,0.2957,0.0394,0.1976,0.3871,6.5971,4.3162,1.5554,19.2786,48467.5503,1405.3648,1676.0194,48.5829,0.0007536151503223062,0.06781652125808793,0.007008013968699164
771,original,real,634.0,100.0,100.0,1.0,125.9519,4.5658,117.7982,130.5758,0.2832,0.2618,0.0311,2.0886,0.3436,0.0354,0.2701,0.4268,2.971,2.3727,0.6456,16.8961,87486.3743,1933.1481,1532.365,53.2613,0.00011137103878487378,0.06977845407691473,0.006018916170060187
779,original,real,306.0,61.0,61.0,1.0,105.4673,0.8156,104.4332,106.7459,0.2528,0.1353,0.0683,0.6813,0.2766,0.0238,0.2235,0.3234,4.6143,3.6538,0.945,24.0441,67108.7675,628.2605,1832.0333,45.2156,0.0001672189741830215,0.02495977167584325,0.002594177305617439
786,original,real,520.0,100.0,100.0,1.0,83.0683,2.6965,75.5181,89.5442,2.0492,0.8087,0.5908,3.6662,0.3291,0.027,0.2309,0.3744,23.0671,16.1305,3.6698,77.7328,51513.3169,1317.0971,731.7363,79.7981,0.00012486795107106164,0.08579731558377439,0.0037523700195871584
794,original,real,879.0,100.0,100.0,1.0,107.1338,15.9228,91.7727,140.8168,1.3411,1.2137,0.2249,7.2852,0.3185,0.0563,0.1634,0.4101,5.12,3.9219,0.9901,22.8404,63341.6102,4787.3709,2068.1144,198.4066,0.00023087960303331013,0.1783988103170529,0.005933656118269742
811,original,real,542.0,100.0,100.0,1.0,83.2256,3.9982,79.5438,90.8185,0.543,0.7597,0.0578,6.9447,0.2663,0.0526,0.1508,0.4223,6.3814,5.892,1.2732,30.8513,54059.9024,3143.4766,1653.4816,48.6176,0.00013208642890696743,0.321326786781729,0.0025574282006323276
816,original,real,411.0,82.0,82.0,1.0,125.3911,1.2515,119.8321,127.2705,1.0137,0.6871,0.2691,3.3855,0.3361,0.0587,0.1285,0.4068,6.7675,4.3904,1.7518,29.4408,51191.4708,705.5232,364.0809,37.2143,0.0006613819608753319,0.05771615079816589,0.004548564132501496
817,original,real,419.0,83.0,83.0,1.0,101.9477,0.5671,101.0061,103.9101,0.5513,0.2807,0.0615,1.4673,0.2369,0.0776,0.0863,0.3544,6.282,4.949,0.8827,20.7285,62842.2355,752.2412,1439.3102,35.0341,0.0009376616988979961,0.10008168413499245,0.003816477324701139
819,original,real,927.0,100.0,100.0,1.0,128.3444,0.2063,127.9567,128.8179,0.4041,0.1902,0.0737,1.127,0.2838,0.048,0.159,0.3463,5.4406,2.3231,1.6262,16.008,71743.5895,190.4174,951.4301,28.885,0.00017216520192170145,0.0526596352692551,0.004638349390038389
827,original,real,311.0,62.0,62.0,1.0,100.8911,1.7993,95.2677,103.2932,0.9973,0.5221,0.5432,3.6533,0.4593,0.0337,0.376,0.5317,1.8516,1.5395,0.3063,6.4104,82062.9315,989.6315,1704.233,80.3332,0.0002205892905135763,0.10379974476871359,0.0038087369692318468
828,original,real,319.0,63.0,63.0,1.0,77.9393,0.4057,76.903,78.6716,0.6526,0.5073,0.1421,2.1767,0.2924,0.0376,0.1727,0.3577,3.2114,2.5435,0.7358,14.3842,41037.9276,365.0823,1387.8017,57.2526,0.00014863235432912685,0.042461095241122536,0.003377394780879721
830,original,real,511.0,100.0,100.0,1.0,76.262,1.4382,73.4907,77.9876,0.4441,0.2855,0.1156,1.5311,0.3405,0.043,0.2323,0.422,3.2959,3.1639,0.4447,18.365,49436.2223,557.5794,1755.1525,34.1818,0.00020672205913615897,0.02617360356929631,0.004597896022434438
834,original,real,303.0,60.0,60.0,1.0,118.6873,2.1321,115.6596,125.6568,0.8881,0.5776,0.2523,2.6886,0.2364,0.0253,0.1662,0.2856,3.1333,1.7519,0.8032,8.589,66872.2439,1150.4268,1879.364,84.4141,0.0002947008819758834,0.03972262338908576,0.0030547175244203927
835,original,real,426.0,85.0,85.0,1.0,66.2095,0.3497,65.1618,66.9215,0.6846,0.2625,0.3797,1.4795,0.3177,0.0413,0.1785,0.3822,8.1581,7.4503,1.2047,30.9426,43098.2695,241.6941,1981.9013,81.1497,0.00018046540212252675,0.1334136984935988,0.002983275421276516
849,original,real,322.0,64.0,64.0,1.0,85.9591,0.2996,85.3448,86.6592,0.9505,0.2482,0.5291,1.7909,0.2655,0.0568,0.1048,0.3321,2.0846,1.9814,0.359,12.672,42626.6215,405.5326,2337.5098,80.1502,0.0001144579267783983,0.04489253236652589,0.006640773085251928
852,original,real,427.0,85.0,85.0,1.0,153.6056,0.3623,152.802,154.1851,0.1502,0.1179,0.0122,0.6009,0.2422,0.0584,0.0938,0.338,2.9099,2.5553,0.2181,12.2521,78927.6791,162.8196,1573.208,38.9494,0.00025604555629634546,0.07400151395723524,0.0046386342034397815
853,original,real,616.0,100.0,100.0,1.0,116.103,1.0505,113.9857,118.445,0.6828,0.3491,0.1321,1.9435,0.2843,0.0744,0.1436,0.4321,9.0986,6.0584,1.3271,27.0083,62571.3799,1073.3797,1459.4195,44.0441,0.0009079665737239677,0.34577349970513066,0.005415802204100335
863,original,real,513.0,100.0,100.0,1.0,177.1968,4.527,157.7888,181.6266,0.8995,0.6832,0.2239,3.6343,0.2857,0.0516,0.1174,0.3993,6.8031,4.2217,1.3035,23.984,86577.2357,1429.4117,786.0414,57.8484,0.0002677397860145258,0.05833190322834507,0.0031695609689280113
866,original,real,509.0,100.0,100.0,1.0,42.153,0.5077,41.3608,43.5638,0.5979,0.3329,0.1073,1.5332,0.245,0.0621,0.1277,0.4214,13.9999,10.2586,1.7067,50.2296,29125.5593,911.0988,939.8704,48.2917,0.00020339543663724092,0.27807658243797223,0.004959848583440007
876,original,real,313.0,62.0,62.0,1.0,95.2357,0.0468,95.1038,95.3389,0.0988,0.0791,0.0217,0.547,0.2381,0.0269,0.1697,0.2849,2.296,1.1421,0.6785,6.1839,60581.4394,91.841,1910.8063,33.0885,2.876127743178308e-05,0.1094810202053464,0.0035941254383829594
878,original,real,736.0,100.0,100.0,1.0,116.2129,1.265,115.0149,118.6965,0.4803,0.3883,0.0406,1.8519,0.3214,0.064,0.1129,0.4502,5.956,4.9785,1.1991,32.4594,51272.5116,558.4637,869.0215,159.2117,5.42206241393648e-05,0.22680683692115688,0.0024794996816477587
882,original,real,333.0,66.0,66.0,1.0,182.9197,1.6193,179.6386,185.4055,1.2922,0.482,0.5659,3.1989,0.3167,0.0408,0.1906,0.3787,12.9457,13.1368,2.4978,93.3893,81388.9303,1492.2409,1410.1333,63.837,0.0006704402140845143,0.14955459578790758,0.0035681869013007928
891,original,real,296.0,59.0,57.0,0.9661,62.5249,0.9558,60.831,64.4932,0.9096,0.321,0.2933,1.6805,0.2545,0.0832,0.0826,0.4501,15.2072,12.7736,1.7489,70.3238,42665.1945,804.5893,1445.5527,89.8994,0.0004019396809067878,0.21287982377829598,0.005856867064826524
892,original,real,311.0,62.0,62.0,1.0,104.0811,1.0091,102.4007,106.5552,0.8868,0.3151,0.3357,1.9285,0.3091,0.1137,0.0631,0.4643,19.0075,10.5607,2.8205,56.9596,58306.7731,712.1863,1358.4597,44.677,0.0003294271435743239,0.12506961718933055,0.004231750898508152
896,original,real,531.0,100.0,100.0,1.0,111.3137,0.2504,110.6127,111.804,0.2019,0.3523,0.0103,3.2285,0.274,0.0319,0.2063,0.3624,2.1793,1.7376,0.321,8.175,78902.5387,283.541,1260.6387,31.2886,0.00012897823617853723,0.07024396280154885,0.003468741874817342
897,original,real,333.0,66.0,65.0,0.9848,90.0058,0.6236,88.136,91.1905,0.5382,0.3146,0.0782,1.4919,0.356,0.0352,0.2955,0.433,4.181,3.5471,0.392,17.7418,49515.2357,604.7262,1745.1604,54.0566,0.00011218852398452903,0.08233510030324244,0.0048394493063565365
904,original,real,359.0,71.0,71.0,1.0,53.3315,3.01,47.1069,58.265,1.069,0.3117,0.5739,2.0026,0.2851,0.0484,0.1148,0.375,7.58,5.2845,1.8154,27.4459,58913.9392,3411.3428,1011.5616,99.4535,4.715951612523467e-05,0.051764474064690716,0.008435759485276218
917,original,real,448.0,89.0,89.0,1.0,102.3614,7.132,91.565,112.6318,1.9318,0.7536,0.5661,4.1318,0.3814,0.0381,0.2943,0.4726,5.7703,3.1771,0.8291,14.2671,55010.2149,2844.4501,675.6554,45.4525,0.00012152946033868244,0.08533137383811136,0.005429214755116611
919,original,real,534.0,100.0,100.0,1.0,27.9854,0.8905,26.5036,30.1686,0.5211,0.3634,0.0619,2.0786,0.2676,0.0309,0.1322,0.327,3.6809,2.3877,0.5218,13.9397,29060.3126,920.744,860.3189,58.3175,0.00019724086949377548,0.08582720399811386,0.0034690359545842533
920,original,real,371.0,74.0,74.0,1.0,110.0787,4.5786,79.7843,113.0829,0.7667,0.5534,0.0703,3.4417,0.3135,0.0363,0.1696,0.37,11.0164,7.6274,1.4739,40.7713,64366.0752,3629.9729,1526.4237,229.2027,0.00013941340912264883,0.14246556493310983,0.005754258091780922
924,original,real,1248.0,100.0,100.0,1.0,88.1087,0.4476,86.6685,88.8895,0.4578,0.2971,0.1457,2.0338,0.3416,0.0357,0.2146,0.4023,2.5947,1.4666,0.2561,7.6683,57998.213,488.9138,1278.9429,31.0329,0.00013142052736479044,0.09244136303763631,0.0038637202354744596
